ID,Title,CompanyName,FundRaiseAmount,RaisedFundAmount,InvestorsCount,ExpectedReturnRate,CollateralType,Duration,FundRaisingEndDate,PlatformID,PlatformName,PlatformCode,URL,BannerURL,PlatformWebsite
66b9e1328ce854af215b559c,تأمین سرمایه در گردش جهت تولید و فروش سیستم فیلتراسیون صنعتی,شیمی گسترمحیط زیست,49500000000,49500000000,0,45.000000,اصل سرمایه سرمایه‌گذاران با ارائه ضمانت‌نامه از سوی صندوق ضمانت سرمایه گذاری صنایع کوچک با شماره ضمانت نامه 14031668607 صادر شده و تا تاریخ1404/03/13معتبر می‌باشد و با درخواست شرکت سامانه تامین هوشمند نوآفرینان ایرانیان تا زمان مورد درخواست این شرکت قابل تمدید است,12 ماه,2024-07-29T20:30:00.000Z,6666883dc443c3217a786784,آی فاند,ifund,/api/fund-raises/resolve?id=66b9e1328ce854af215b559c,https://carinx.ir/files/5dddaeb6c49f41878d64970debb3690c136619fefbb151943f1209c44aa41a74.jpg,ifund.ir
6680fccd7add4c211979f730,توسعه ساخت و آبکاری سینی و نردبان کابل,گروه صنعتی منور گستر اسپادانا,150000000000,150000000000,3,34.000000,دارای ضمانت‌نامه تعهد پرداخت اصل سرمایه,12ماهه,2024-07-29T20:30:00.000Z,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6680fccd7add4c211979f730,https://carinx.ir/files/230db1b4caec083f70b1252ffe43c3b17f641be5271f74d179d60cf67b01449a.jpeg,karencrowd.com
66bb27e2a86c0652831583d3,تامین مالی سرمایه در گردش ساخت سازه فلزی پروژه هسا,شرکت فن آوری نوین نیروسهامی خاص,125000000000,125000000000,200,41.000000,ضمانتنامه تعهد پرداخت صندوق پژوهش و فناوری شریف,12 ماه,2024-07-29T11:04:54.312Z,66bb1726b00764d4281ff2f7,زیما,zeema,/api/fund-raises/resolve?id=66bb27e2a86c0652831583d3,https://carinx.ir/files/861c168fa5152ebf8339935aad44b0b69e64b781ac4bad288dd718b53cabc626.jpg,zeema.fund
6693c4d06add7a9228fa674c,تأمین مالی جمعی تأمین سرمایه در گردش تولید و فروش قیچی باغبانی و انواع متر,آویژه ابزار خاورمیانه ,150000000000,150000000000,116,37.000000,ضمانت نامه تعهد پرداخت برابر با اصل سرمایه هدف,12,2024-07-29T00:00:00.000Z,66654ff356281b865f07d8e3,کاریزما‌,charisma,/api/fund-raises/resolve?id=6693c4d06add7a9228fa674c,https://carinx.ir/files/00e051375f8d547f15bed46c8df6376815f85b33205b683ad051ce26633ce19b.jpg,crowd.charisma.ir
6710a5fd9c03566783ffddbf,تامین سرمایه در گردش به منظور تولید، توزیع و فروش کاشی سرامیک,شرکت گلدیس کاشی یزد (سهامی خاص),150000000000,150000000000,0,35.000000,تضمین بانکی اصل‌ سرمایه به همراه تعهد باز خرید توسط متقاضی در سررسید,12,2024-07-28T20:30:00.000Z,6710a50101b4f1cf53540c9b,پولسار,pulsar,/api/fund-raises/resolve?id=6710a5fd9c03566783ffddbf,https://carinx.ir/files/a7885354453e25aa2898876c8f6093fbfe25ec0d6d0d0e605328707c1b2ab479.jpg,pulsar.ir
66bb27e3a86c0652831583dc,سرمایه در گردش خریدوفروش مواد شوینده و بهداشتی هایپر آرین,شرکت یزدان مطهر قائم وسطی سهامی خاص,250000000000,250000000000,294,41.000000,ضمانت نامه تعهدپرداخت بانک توسعه تعاون,12 ماه,2024-07-27T10:32:59.015Z,66bb1726b00764d4281ff2f7,زیما,zeema,/api/fund-raises/resolve?id=66bb27e3a86c0652831583dc,https://carinx.ir/files/0766c760133d5a8a29a75b0ea7a934b7739e7fe9ea450ad722ceefc2658da6a4.jpg,zeema.fund
669fb0650f960ff01ff23e9c,تأمین سرمایه در گردش جهت واردات و فروش کانتر تزریقی کوتاه مدت,ونوس تجارت آکام,32000000000,32000000000,75,41.000000,,,2024-07-26T00:00:00.000Z,66654ff356281b865f07d8e6,حلال فاند,halalfund,/api/fund-raises/resolve?id=669fb0650f960ff01ff23e9c,https://carinx.ir/files/3ef64dd4f475a9a9dbb62ac016236c15baaf980ad4aaa3fb7ec99b2e6e2fa954.jpg,halalfund.ir
669d0d6638ada42c9235270b,تأمین سرمایه در گردش به منظور واردات و فروش سرور,مهندسی مفتاح رایانه افزار,154500000000,154500000000,293,41.000000,,,2024-07-26T00:00:00.000Z,66654ff356281b865f07d8e6,حلال فاند,halalfund,/api/fund-raises/resolve?id=669d0d6638ada42c9235270b,https://carinx.ir/files/ced50092ac5d37d39b934e70d42e6b36ada26f391476bf28c163fdf858c99a59.jpg,halalfund.ir
668e9afc70efd7c259f05fb8,تامین سرمایه در گردش شرکت ایران زاک جهت تولید و فروش انواع آدامس,ایران زاک,200000000000,200000000000,42,34.000000,ضمانت بانکی,12 ماه,2024-07-23T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668e9afc70efd7c259f05fb8,https://carinx.ir/files/faa488e2f62724fd8dfb6cf129fc8bb64d01db4f2c53804299d8eb24632d2d85.jpg,ibcrowd.ir
668d2d5bca8157674de7e522,تامین سرمایه در گردش شرکت تکران مبرد جهت تولید و فروش انواع یخچال و فریزر,شرکت تکران مبرد,250000000000,250000000000,54,34.000000,ضمانت بانکی,12 ماه,2024-07-22T20:30:00.000Z,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668d2d5bca8157674de7e522,https://carinx.ir/files/2bdd89a1e8d1265309eebc704e99a8459e32bacfe3acb8934b8bf943f26587cc.jpg,ibcrowd.ir
66bb27e3a86c0652831583d9,سرمایه در گردش تولید سس کچاپ بهروز,شرکت صنایع غذایی بهروز نیک,200000000000,200000000000,219,41.000000,ضمانت تعهد پرداخت مشترکا توسط صندوق سپهر و کریمه ,12 ماه,2024-07-22T09:50:22.358Z,66bb1726b00764d4281ff2f7,زیما,zeema,/api/fund-raises/resolve?id=66bb27e3a86c0652831583d9,https://carinx.ir/files/eddae0209c4647b64890d396a4c64c5eb458352ca786efb3c41d9b38f21ce868.png,zeema.fund
6680ed3827cc277ba51c0792,تامین سرمایه در گردش ارائه خدمات تجهیزات پزشکی,ویستا تجهیز احیا,29000000000,29000000000,98,34.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3827cc277ba51c0792,https://carinx.ir/files/6c4caf3b447537c4ed565bebfbc79378ba3b01dd474255daa3c5c4f94128d935.jpg,hamafarin.ir
6680ed3827cc277ba51c0790,تامین سرمایه درگردش برای تولید داروهای مکمل,سپید طب نیا,13857903000,13857903000,58,34.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3827cc277ba51c0790,https://carinx.ir/files/aa42879461a063da735f4035441f6adf4f137fca3187b8ffce514359dbfbab49.jpg,hamafarin.ir
6680ed3827cc277ba51c078e,تامین سرمایه خرید و فروش پیامک 2,شرکت نواندیشان مدیانام,20000000000,20000000000,63,30.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3827cc277ba51c078e,https://carinx.ir/files/33dc06316ae3df1365c2573a7edf47778b758709748f142cfdd05bf7cb0d5081.jpg,hamafarin.ir
6680ed3727cc277ba51c0789,طرح تامین سرمایه در گردش لازم جهت تولید پاکت های کامپوزیت,تولیدی اصفهان مقدم,120000000000,120000000000,253,34.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3727cc277ba51c0789,https://carinx.ir/files/a9fb650fb57c1782505e8b5f532715ea7a9923f7e5143b4d787b76a7c396511a.jpg,hamafarin.ir
6680ed3727cc277ba51c0786,تامین سرمایه در گردش تولید ساندویچ پنل,سرما سازان نوین مهدی,11000000000,11000000000,38,31.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3727cc277ba51c0786,https://carinx.ir/files/fd25b9808d71b8edf4ae660205e782a8a8ee74506cd22d81caa6ef0feeaeb573.jpg,hamafarin.ir
6680ed3727cc277ba51c0784,واردات  رول پلی استر لمینت,سیکا صنعت پارس,23656500000,23656500000,61,30.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3727cc277ba51c0784,https://carinx.ir/files/52b48cc30adbe75d5fb20a1a264e7bff9a2462d2216123514c5161efee5992c4.jpg,hamafarin.ir
6680ed3727cc277ba51c0782,تامین سرمایه لازم جهت تجهیز کارخانه سپیدطب,سپید طب نیا,36951000000,36951000000,57,34.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3727cc277ba51c0782,https://carinx.ir/files/887083bce951e8e9dc8617844089a4d55715cb5d4dae1d04f0ac81e081bd4226.jpg,hamafarin.ir
6680ed3727cc277ba51c0780,تولید سازه های پیش ساخته ساختمانی (ساندویچ پنل2),سرما سازان نوین مهدی,22000000000,22000000000,23,28.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3727cc277ba51c0780,https://carinx.ir/files/f0ba2c75a7fe0c25a92c238d9f3209b16bc157de5526d30103f4be2227693ae2.jpg,hamafarin.ir
6680ed3727cc277ba51c077d,تامین سرمایه در گردش خرید محصولات مورد نیاز  فروشگاههای  ارگانا,کشت و صنعت آرتا آروشا,20000000000,20000000000,60,32.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3727cc277ba51c077d,https://carinx.ir/files/4e9fdbd9f430cc09e4eb4f1504a75c46e6b827a3dfed560fd911a62f0fe4c2ff.jpg,hamafarin.ir
6680ed3627cc277ba51c0777,تولید سازه های پیش ساخته ساختمانی (ساندویچ پنل3),سرما سازان نوین مهدی,33000000000,33000000000,16,28.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3627cc277ba51c0777,https://carinx.ir/files/1db20a55e7deb9742423abb54de4401d3148b924493de5f275c444878ae3072b.jpg,hamafarin.ir
6680ed3627cc277ba51c0774,تامین سرمایه در گردش تولید داروهای مکمل 2,شرکت بین المللی سپید طب نیا,42000000000,42000000000,18,31.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3627cc277ba51c0774,https://carinx.ir/files/43ce00a7e128a038d1423d607a0816a579e2ba40687ce7b9a87ba8a041f91c3e.jpg,hamafarin.ir
6680ed3627cc277ba51c0772,تامین سرمایه در گردش تولید سامانه یکپارچه هوشمندسازی سکوهای نفتی,شرکت دانش مان اینترنت اشیاء,11000000000,11000000000,78,28.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3627cc277ba51c0772,https://carinx.ir/files/12eb5857ab4d4e94404c04784cbc48723774b02cbe43cc755864316127a800cf.jpg,hamafarin.ir
6680ed3627cc277ba51c0770,تامین سرمایه جهت تولید انواع محصولات نایلونی,نوآوران عرشیا پلاستیک,35000000000,35000000000,32,28.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3627cc277ba51c0770,https://carinx.ir/files/c72669d806ede86dab5a6d6b65901ee7af06b9f9fd1025a21eea697f8710a30e.jpg,hamafarin.ir
6680ed3627cc277ba51c076e,تولید سامانه یکپارچه هوشمندسازی سکوهای نفتی2,دانش مان اینترنت اشیاء,22000000000,22000000000,34,28.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3627cc277ba51c076e,https://carinx.ir/files/9f151b71cb967e0139a526aec941ccde79e2704c2a3c1f883cd7ea4c319cf339.jpg,hamafarin.ir
6680ed3627cc277ba51c0768,تامین سرمایه جهت تولید درایو موتور الکتریکی,سامانه های دما نور انرژی سدنا,60000000000,60000000000,68,30.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3627cc277ba51c0768,https://carinx.ir/files/4c47a6d7c176351c3b27563bae543e613bd5dc3796ca93a44dc410ab5ac82c86.jpg,hamafarin.ir
6680ed3627cc277ba51c0766,تولید سازه های پیش ساخته ساختمانی (ساندویچ پنل4),سرما سازان نوین مهدی,22000000000,22000000000,28,27.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3627cc277ba51c0766,https://carinx.ir/files/2617bc5996a38b4a1cd69c25bb0f298cbdbd0a0142459d1df4d940fd50c2d271.jpg,hamafarin.ir
6680ed3627cc277ba51c0762,تامین سرمایه در گردش تولید داروهای مکمل3,بین المللی سپید طب نیا,60000000000,60000000000,51,31.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3627cc277ba51c0762,https://carinx.ir/files/464f65c38726fed73e1b43348be1f3955a6e2cbd4915d1a34c0dee60d762e787.jpg,hamafarin.ir
6680ed3627cc277ba51c0760,تولید سامانه یکپارچه هوشمندسازی سکوهای نفتی3,دانش مان اینترنت اشیا,40000000000,40000000000,53,28.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3627cc277ba51c0760,https://carinx.ir/files/dad1e0253d5d312be7504f896d63b41ba847a46b85a0bbc452555c215ab4c72e.jpg,hamafarin.ir
6680ed3627cc277ba51c075e,تامین سرمایه در گردش تولید پارکینگ مکانیزه1,تکاپو صنعت نامی,50000000000,50000000000,85,28.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3627cc277ba51c075e,https://carinx.ir/files/85c8cf3ade080f18abf97ec1c805fdfa21611df19a7b36bd253b0a778efb3d61.jpg,hamafarin.ir
6680ed3527cc277ba51c0759,تامین سرمایه در گردش تولید پارکینگ مکانیزه2,تکاپو صنعت نامی,46000000000,46000000000,97,28.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3527cc277ba51c0759,https://carinx.ir/files/b9a6e382e7ef3acbea1311b208357eb2635b64d3e6064e838254a84d76b89abe.jpg,hamafarin.ir
6680ed3527cc277ba51c0756,تامین سرمایه در گردش خرید و فروش پیامک,نواندیشان مدیانام,20000000000,20000000000,66,28.000000,اصل سرمایه,دوازده ماهه,2024-07-22T00:00:00.000Z,66654ff356281b865f07d8e8,هم آفرین,hamafarin,/api/fund-raises/resolve?id=6680ed3527cc277ba51c0756,https://carinx.ir/files/53eb86481616de5b6ae68abc57aa557b0dda037fe1c857968e888be2c0cecb30.jpg,hamafarin.ir
